ObjectSimulationId,ObjectQuestionId,Area,QuestionStem,Letter,Description,Correct
3855,50743,Administrativo,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;Há mais de dez anos o Município Delta trava uma batalha judicial com a sociedade empresária Ipsilone, em decorrência de uma construção irregular, que, apesar de não causar qualquer tipo de risco, não logrou obter a devida licença administrativa por violar formalmente Há mais de dez anos o Município Delta trava uma batalha judicial com a sociedade empresária Ipsilone, em decorrência de uma construção irregular, que, apesar de não causar qualquer tipo de risco, não logrou obter a devida licença administrativa por violar formalmente as normas então vigentes, mas que trouxe diversos benefícios sociais e turísticos para a coletividade. Em decorrência do clamor público, o prefeito do Município Delta determinou a realização de uma consulta pública, para viabilizar a celebração de um compromisso que encerrasse a situação jurídica contenciosa, com vistas a melhor atender ao interesse geral. Em razão disso, os representantes da sociedade Ipsilone buscaram você, como advogado(a), com o objetivo de esclarecer se a conduta do prefeito está adequada ao ordenamento jurídico, notadamente no que concerne às normas de interpretação e aplicação do Direito Público. Diante dessa situação hipotética, com base no texto da Lei de Introdução às normas do Direito Brasileiro, assinale a opção que apresenta, corretamente, sua orientação sobre a mencionada consulta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;&lt;/p&gt;&lt;p style=""font-size: 13px;""&gt;&lt;span style=""font-size: 13px;float: none;""&gt;O compromisso pretendido deve produzir efeitos a partir da respectiva formalização, antes mesmo de sua publicação oficial, à luz do princípio da transparência.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",0
3855,50743,Administrativo,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;Há mais de dez anos o Município Delta trava uma batalha judicial com a sociedade empresária Ipsilone, em decorrência de uma construção irregular, que, apesar de não causar qualquer tipo de risco, não logrou obter a devida licença administrativa por violar formalmente Há mais de dez anos o Município Delta trava uma batalha judicial com a sociedade empresária Ipsilone, em decorrência de uma construção irregular, que, apesar de não causar qualquer tipo de risco, não logrou obter a devida licença administrativa por violar formalmente as normas então vigentes, mas que trouxe diversos benefícios sociais e turísticos para a coletividade. Em decorrência do clamor público, o prefeito do Município Delta determinou a realização de uma consulta pública, para viabilizar a celebração de um compromisso que encerrasse a situação jurídica contenciosa, com vistas a melhor atender ao interesse geral. Em razão disso, os representantes da sociedade Ipsilone buscaram você, como advogado(a), com o objetivo de esclarecer se a conduta do prefeito está adequada ao ordenamento jurídico, notadamente no que concerne às normas de interpretação e aplicação do Direito Público. Diante dessa situação hipotética, com base no texto da Lei de Introdução às normas do Direito Brasileiro, assinale a opção que apresenta, corretamente, sua orientação sobre a mencionada consulta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;&lt;/p&gt;&lt;p style=""font-size: 13px;""&gt;&lt;span style=""font-size: 13px;float: none;""&gt;O compromisso em questão deverá buscar solução jurídica proporcional, equânime, eficiente e compatível com os interesses gerais.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",1
3855,50749,Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;Lúcia, após negociações, concordou em vender para Cristina um imóvel pelo valor de R$ 500.000,00. Diante disso, as partes celebraram contrato definitivo de compra e venda, prevendo o objeto do contrato (o imóvel), o preço (R$ 500.000,00), a forma de pagamento e outras estipulações de caráter acessório. O contrato foi firmado por meio de instrumento particular. Considerando essas informações, sobre o contrato celebrado assinale a afirmativa correta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;É anulável, pois a escritura pública é essencial à sua validade.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50749,Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;Lúcia, após negociações, concordou em vender para Cristina um imóvel pelo valor de R$ 500.000,00. Diante disso, as partes celebraram contrato definitivo de compra e venda, prevendo o objeto do contrato (o imóvel), o preço (R$ 500.000,00), a forma de pagamento e outras estipulações de caráter acessório. O contrato foi firmado por meio de instrumento particular. Considerando essas informações, sobre o contrato celebrado assinale a afirmativa correta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;É nulo, pois contém vício de consentimento consistente em erro.&lt;/span&gt;&lt;br style=""font-size: 13px;""/&gt;&lt;!--EndFragment--&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50749,Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;Lúcia, após negociações, concordou em vender para Cristina um imóvel pelo valor de R$ 500.000,00. Diante disso, as partes celebraram contrato definitivo de compra e venda, prevendo o objeto do contrato (o imóvel), o preço (R$ 500.000,00), a forma de pagamento e outras estipulações de caráter acessório. O contrato foi firmado por meio de instrumento particular. Considerando essas informações, sobre o contrato celebrado assinale a afirmativa correta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;É plenamente válido, produzindo integralmente os seus efeitos, uma vez que a compra e venda definitiva tem como elementos essenciais a coisa, o preço e o consenso das partes.&lt;/span&gt;&lt;br style=""font-size: 13px;""/&gt;&lt;!--EndFragment--&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50749,Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;Lúcia, após negociações, concordou em vender para Cristina um imóvel pelo valor de R$ 500.000,00. Diante disso, as partes celebraram contrato definitivo de compra e venda, prevendo o objeto do contrato (o imóvel), o preço (R$ 500.000,00), a forma de pagamento e outras estipulações de caráter acessório. O contrato foi firmado por meio de instrumento particular. Considerando essas informações, sobre o contrato celebrado assinale a afirmativa correta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;É nulo, porque a compra e venda definitiva deveria ter sido celebrada mediante escritura pública, mas é possível sua conversão em contrato preliminar de compra e venda, o que pode ser feito mediante instrumento particular.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",1
3855,50754,Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;João é proprietário de um terreno e, por meio de escritura pública devidamente registrada no registro de imóveis, concedeu a Paula o direito real de superfície sobre esse imóvel, podendo Paula nele plantar pelo período de cinco anos. Decorridos dois anos da celebração do contrato, João decidiu vender o terreno a Fábio. Antes de ultimada a venda, Paula foi informada da intenção de venda e ofereceu a João as mesmas condições para que ela própria adquirisse o terreno. Diante dessa situação, considerando a disciplina prevista no Código Civil, assinale a afirmativa correta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;João não pode vender o imóvel a terceiros durante o prazo de &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;vigência do direito real de superfície, de modo que, apenas &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;após o decurso do prazo de cinco anos, João pode vender o &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;imóvel a Fábio.&lt;/span&gt;&lt;/p&gt;",0
3855,50754,Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;João é proprietário de um terreno e, por meio de escritura pública devidamente registrada no registro de imóveis, concedeu a Paula o direito real de superfície sobre esse imóvel, podendo Paula nele plantar pelo período de cinco anos. Decorridos dois anos da celebração do contrato, João decidiu vender o terreno a Fábio. Antes de ultimada a venda, Paula foi informada da intenção de venda e ofereceu a João as mesmas condições para que ela própria adquirisse o terreno. Diante dessa situação, considerando a disciplina prevista no Código Civil, assinale a afirmativa correta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;&lt;/p&gt;&lt;p style=""font-size: 13px;""&gt;&lt;span style=""font-size: 13px;float: none;""&gt;João pode vender o imóvel a Fábio, ainda que Paula tenha &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;oferecido as mesmas condições para adquirir o terreno, mas, &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;uma vez adquirido o terreno, Fábio estará obrigado a respeitar &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;o direito real de superfície de Paula.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",0
3855,50754,Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;João é proprietário de um terreno e, por meio de escritura pública devidamente registrada no registro de imóveis, concedeu a Paula o direito real de superfície sobre esse imóvel, podendo Paula nele plantar pelo período de cinco anos. Decorridos dois anos da celebração do contrato, João decidiu vender o terreno a Fábio. Antes de ultimada a venda, Paula foi informada da intenção de venda e ofereceu a João as mesmas condições para que ela própria adquirisse o terreno. Diante dessa situação, considerando a disciplina prevista no Código Civil, assinale a afirmativa correta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;&lt;/p&gt;&lt;p style=""font-size: 13px;""&gt;&lt;span style=""font-size: 13px;float: none;""&gt;João apenas restará obrigado a vender o imóvel a Paula se as &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;condições oferecidas por ela forem melhores do que as &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;oferecidas por Fábio, o que não é o caso.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;br/&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",0
3855,50754,Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;João é proprietário de um terreno e, por meio de escritura pública devidamente registrada no registro de imóveis, concedeu a Paula o direito real de superfície sobre esse imóvel, podendo Paula nele plantar pelo período de cinco anos. Decorridos dois anos da celebração do contrato, João decidiu vender o terreno a Fábio. Antes de ultimada a venda, Paula foi informada da intenção de venda e ofereceu a João as mesmas condições para que ela própria adquirisse o terreno. Diante dessa situação, considerando a disciplina prevista no Código Civil, assinale a afirmativa correta.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;&lt;/p&gt;&lt;p style=""font-size: 13px;""&gt;&lt;span style=""font-size: 13px;float: none;""&gt;João é obrigado a respeitar o direito de preferência de Paula, &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;em igualdade de condições, na aquisição do imóvel, caso &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;decida vender o terreno.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",1
3855,50759,Empresarial,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Em 2019, a constituição da sociedade limitada unipessoal, de modo permanente, passou a ser possível. Nas opções a seguir, são apresentadas normas aplicáveis às sociedades limitadas, em geral, mas apenas uma delas apresenta norma aplicável tanto às sociedades limitadas pluripessoais quanto às unipessoais. Assinale-a.&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;A possibilidade de realização de deliberações em reunião ou &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;assembleia.&lt;/span&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50759,Empresarial,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Em 2019, a constituição da sociedade limitada unipessoal, de modo permanente, passou a ser possível. Nas opções a seguir, são apresentadas normas aplicáveis às sociedades limitadas, em geral, mas apenas uma delas apresenta norma aplicável tanto às sociedades limitadas pluripessoais quanto às unipessoais. Assinale-a.&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;A ocorrência de dissolução de pleno direito mediante distrato.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50759,Empresarial,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Em 2019, a constituição da sociedade limitada unipessoal, de modo permanente, passou a ser possível. Nas opções a seguir, são apresentadas normas aplicáveis às sociedades limitadas, em geral, mas apenas uma delas apresenta norma aplicável tanto às sociedades limitadas pluripessoais quanto às unipessoais. Assinale-a.&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;A possibilidade de designação de administrador em ato &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;separado.&lt;/span&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",1
3855,50759,Empresarial,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Em 2019, a constituição da sociedade limitada unipessoal, de modo permanente, passou a ser possível. Nas opções a seguir, são apresentadas normas aplicáveis às sociedades limitadas, em geral, mas apenas uma delas apresenta norma aplicável tanto às sociedades limitadas pluripessoais quanto às unipessoais. Assinale-a.&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;A solidariedade pela exata estimação dos bens conferidos ao &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;capital social.&lt;/span&gt;&lt;br style=""font-size: 13px;""/&gt;&lt;br style=""font-size: 13px;""/&gt;&lt;!--EndFragment--&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50765,Processo Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Bruno, após sofrer um grave acidente de carro, foi levado para a urgência do Hospital Bom Sorriso. Ao chegar ao local em uma ambulância, mesmo sendo coberto pelo seu plano de saúde e não havendo nenhuma pendência financeira, a cirurgia de urgência de Bruno foi negada pelo plano. Desesperada, a mãe de Bruno ligou para a central de atendimento do plano e encaminhou por e-mail o laudo médico que mencionava que, se a cirurgia não fosse feita no prazo de 48 horas, Bruno poderia morrer. O plano de saúde, por sua vez, negou novamente a realização da cirurgia, sem qualquer motivação. Com o laudo médico que diz ser fundamental a cirurgia para a sobrevivência de Bruno, a carteira do plano de saúde, um documento que comprova que Bruno não está inadimplente com o plano e um comprovante da negativa do plano de saúde, a mãe de Bruno procura você, como advogado(a), para a defesa do direito e, especialmente, a indicação de pedido de tutela de urgência. Com base nos elementos apresentados e na possibilidade do pedido de tutela de urgência, assinale a afirmativa que apresenta, corretamente, sua orientação.&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;Para a concessão da tutela de urgência, basta apenas a &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;existência de elementos que evidenciem a probabilidade do &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;direito, sendo dispensável a comprovação do perigo de dano &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;ou o risco ao resultado útil do processo.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50765,Processo Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Bruno, após sofrer um grave acidente de carro, foi levado para a urgência do Hospital Bom Sorriso. Ao chegar ao local em uma ambulância, mesmo sendo coberto pelo seu plano de saúde e não havendo nenhuma pendência financeira, a cirurgia de urgência de Bruno foi negada pelo plano. Desesperada, a mãe de Bruno ligou para a central de atendimento do plano e encaminhou por e-mail o laudo médico que mencionava que, se a cirurgia não fosse feita no prazo de 48 horas, Bruno poderia morrer. O plano de saúde, por sua vez, negou novamente a realização da cirurgia, sem qualquer motivação. Com o laudo médico que diz ser fundamental a cirurgia para a sobrevivência de Bruno, a carteira do plano de saúde, um documento que comprova que Bruno não está inadimplente com o plano e um comprovante da negativa do plano de saúde, a mãe de Bruno procura você, como advogado(a), para a defesa do direito e, especialmente, a indicação de pedido de tutela de urgência. Com base nos elementos apresentados e na possibilidade do pedido de tutela de urgência, assinale a afirmativa que apresenta, corretamente, sua orientação.&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;Para a concessão da tutela de urgência, deverão existir &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;elementos que evidenciem a probabilidade do direito e o &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;perigo de dano ou o risco ao resultado útil do processo.&lt;/span&gt;&lt;br style=""font-size: 13px;""/&gt;&lt;!--EndFragment--&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",1
3855,50765,Processo Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Bruno, após sofrer um grave acidente de carro, foi levado para a urgência do Hospital Bom Sorriso. Ao chegar ao local em uma ambulância, mesmo sendo coberto pelo seu plano de saúde e não havendo nenhuma pendência financeira, a cirurgia de urgência de Bruno foi negada pelo plano. Desesperada, a mãe de Bruno ligou para a central de atendimento do plano e encaminhou por e-mail o laudo médico que mencionava que, se a cirurgia não fosse feita no prazo de 48 horas, Bruno poderia morrer. O plano de saúde, por sua vez, negou novamente a realização da cirurgia, sem qualquer motivação. Com o laudo médico que diz ser fundamental a cirurgia para a sobrevivência de Bruno, a carteira do plano de saúde, um documento que comprova que Bruno não está inadimplente com o plano e um comprovante da negativa do plano de saúde, a mãe de Bruno procura você, como advogado(a), para a defesa do direito e, especialmente, a indicação de pedido de tutela de urgência. Com base nos elementos apresentados e na possibilidade do pedido de tutela de urgência, assinale a afirmativa que apresenta, corretamente, sua orientação.&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;Caso a tutela de urgência seja concedida para a realização da &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;cirurgia de Bruno, o juiz não precisará motivar seu &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;convencimento, em razão da urgência.&lt;/span&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50765,Processo Civil,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Bruno, após sofrer um grave acidente de carro, foi levado para a urgência do Hospital Bom Sorriso. Ao chegar ao local em uma ambulância, mesmo sendo coberto pelo seu plano de saúde e não havendo nenhuma pendência financeira, a cirurgia de urgência de Bruno foi negada pelo plano. Desesperada, a mãe de Bruno ligou para a central de atendimento do plano e encaminhou por e-mail o laudo médico que mencionava que, se a cirurgia não fosse feita no prazo de 48 horas, Bruno poderia morrer. O plano de saúde, por sua vez, negou novamente a realização da cirurgia, sem qualquer motivação. Com o laudo médico que diz ser fundamental a cirurgia para a sobrevivência de Bruno, a carteira do plano de saúde, um documento que comprova que Bruno não está inadimplente com o plano e um comprovante da negativa do plano de saúde, a mãe de Bruno procura você, como advogado(a), para a defesa do direito e, especialmente, a indicação de pedido de tutela de urgência. Com base nos elementos apresentados e na possibilidade do pedido de tutela de urgência, assinale a afirmativa que apresenta, corretamente, sua orientação.&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;Caso a tutela de urgência não seja concedida, não é possível a &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;interposição de recurso, pois a demanda se estabilizará.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50772,Penal,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Amanda, maior e capaz, e Fernando, menor púbere, ingressaram em um supermercado com a intenção de furtar mercadorias. Assim, percorreram os corredores do supermercado, logrando coletar cerca de R$ 2.000,00 em mercadorias. A ação delituosa levantou a suspeita dos seguranças, que perceberam a ação de ambos pelas câmeras de vigilância do supermercado. Por isso, quando Amanda e Fernando se dirigiam à saída do estabelecimento, foram abordados pelos vigilantes, ainda dentro do supermercado, momento em que lograram realizar a prisão em flagrante de Amanda, que foi, então, denunciada por furto qualificado pelo concurso de agentes em concurso formal com o delito de corrupção de menores. Na qualidade de advogado(a) de Amanda, assinale a opção que apresenta a tese de Direito Penal que, corretamente, deve ser sustentada em seu favor.&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;A incidência da causa de diminuição de pena da tentativa.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",1
3855,50772,Penal,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Amanda, maior e capaz, e Fernando, menor púbere, ingressaram em um supermercado com a intenção de furtar mercadorias. Assim, percorreram os corredores do supermercado, logrando coletar cerca de R$ 2.000,00 em mercadorias. A ação delituosa levantou a suspeita dos seguranças, que perceberam a ação de ambos pelas câmeras de vigilância do supermercado. Por isso, quando Amanda e Fernando se dirigiam à saída do estabelecimento, foram abordados pelos vigilantes, ainda dentro do supermercado, momento em que lograram realizar a prisão em flagrante de Amanda, que foi, então, denunciada por furto qualificado pelo concurso de agentes em concurso formal com o delito de corrupção de menores. Na qualidade de advogado(a) de Amanda, assinale a opção que apresenta a tese de Direito Penal que, corretamente, deve ser sustentada em seu favor.&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;A incidência do princípio da insignificância, excluindo a &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;tipicidade material do fato.&lt;/span&gt;&lt;br style=""font-size: 13px;""/&gt;&lt;!--EndFragment--&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50772,Penal,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Amanda, maior e capaz, e Fernando, menor púbere, ingressaram em um supermercado com a intenção de furtar mercadorias. Assim, percorreram os corredores do supermercado, logrando coletar cerca de R$ 2.000,00 em mercadorias. A ação delituosa levantou a suspeita dos seguranças, que perceberam a ação de ambos pelas câmeras de vigilância do supermercado. Por isso, quando Amanda e Fernando se dirigiam à saída do estabelecimento, foram abordados pelos vigilantes, ainda dentro do supermercado, momento em que lograram realizar a prisão em flagrante de Amanda, que foi, então, denunciada por furto qualificado pelo concurso de agentes em concurso formal com o delito de corrupção de menores. Na qualidade de advogado(a) de Amanda, assinale a opção que apresenta a tese de Direito Penal que, corretamente, deve ser sustentada em seu favor.&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;A absorção do delito de corrupção de menores pela &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;qualificadora do concurso de pessoas.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50772,Penal,"&lt;p&gt;&lt;span style=\""font-size: 13px;float: none;\""&gt;&lt;/span&gt;Amanda, maior e capaz, e Fernando, menor púbere, ingressaram em um supermercado com a intenção de furtar mercadorias. Assim, percorreram os corredores do supermercado, logrando coletar cerca de R$ 2.000,00 em mercadorias. A ação delituosa levantou a suspeita dos seguranças, que perceberam a ação de ambos pelas câmeras de vigilância do supermercado. Por isso, quando Amanda e Fernando se dirigiam à saída do estabelecimento, foram abordados pelos vigilantes, ainda dentro do supermercado, momento em que lograram realizar a prisão em flagrante de Amanda, que foi, então, denunciada por furto qualificado pelo concurso de agentes em concurso formal com o delito de corrupção de menores. Na qualidade de advogado(a) de Amanda, assinale a opção que apresenta a tese de Direito Penal que, corretamente, deve ser sustentada em seu favor.&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;A tese de atipicidade da conduta, ante a impossibilidade &lt;/span&gt;&lt;span style=""font-size: 13px;float: none;""&gt;material de consumação do crime.&lt;/span&gt;&lt;br style=""font-size: 13px;""/&gt;&lt;br style=""font-size: 13px;""/&gt;&lt;!--EndFragment--&gt;&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50778,Processo Penal,"&lt;p&gt;Francisco e seu filho Alfredo depredaram o carro de Terezinha, o que motivou o ajuizamento de queixa-crime em face de Francisco e Alfredo, dentro do prazo decadencial, pelo crime de dano qualificado por motivo egoístico, disposto no Art. 163, inciso IV, do CP. No curso da ação penal, Francisco e Terezinha começaram a ter um relacionamento amoroso. Terezinha perdoou expressamente Francisco nos autos da queixa-crime. Intimado, Francisco aceitou o perdão da ofendida, o Juízo declarou a extinção da punibilidade em face de Francisco, mas, determinou o seguimento da ação penal em relação a Alfredo. Diante do caso narrado, assinale a opção que apresenta, corretamente, os princípios que você, como advogado(a) de Alfredo, deve alegar no interesse de seu cliente.&lt;br/&gt;&lt;/p&gt;",A,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;Da indivisibilidade e da disponibilidade.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",1
3855,50778,Processo Penal,"&lt;p&gt;Francisco e seu filho Alfredo depredaram o carro de Terezinha, o que motivou o ajuizamento de queixa-crime em face de Francisco e Alfredo, dentro do prazo decadencial, pelo crime de dano qualificado por motivo egoístico, disposto no Art. 163, inciso IV, do CP. No curso da ação penal, Francisco e Terezinha começaram a ter um relacionamento amoroso. Terezinha perdoou expressamente Francisco nos autos da queixa-crime. Intimado, Francisco aceitou o perdão da ofendida, o Juízo declarou a extinção da punibilidade em face de Francisco, mas, determinou o seguimento da ação penal em relação a Alfredo. Diante do caso narrado, assinale a opção que apresenta, corretamente, os princípios que você, como advogado(a) de Alfredo, deve alegar no interesse de seu cliente.&lt;br/&gt;&lt;/p&gt;",B,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;Da divisibilidade e da intranscendência das penas.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50778,Processo Penal,"&lt;p&gt;Francisco e seu filho Alfredo depredaram o carro de Terezinha, o que motivou o ajuizamento de queixa-crime em face de Francisco e Alfredo, dentro do prazo decadencial, pelo crime de dano qualificado por motivo egoístico, disposto no Art. 163, inciso IV, do CP. No curso da ação penal, Francisco e Terezinha começaram a ter um relacionamento amoroso. Terezinha perdoou expressamente Francisco nos autos da queixa-crime. Intimado, Francisco aceitou o perdão da ofendida, o Juízo declarou a extinção da punibilidade em face de Francisco, mas, determinou o seguimento da ação penal em relação a Alfredo. Diante do caso narrado, assinale a opção que apresenta, corretamente, os princípios que você, como advogado(a) de Alfredo, deve alegar no interesse de seu cliente.&lt;br/&gt;&lt;/p&gt;",C,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;Da legalidade e da presunção de inocência.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
3855,50778,Processo Penal,"&lt;p&gt;Francisco e seu filho Alfredo depredaram o carro de Terezinha, o que motivou o ajuizamento de queixa-crime em face de Francisco e Alfredo, dentro do prazo decadencial, pelo crime de dano qualificado por motivo egoístico, disposto no Art. 163, inciso IV, do CP. No curso da ação penal, Francisco e Terezinha começaram a ter um relacionamento amoroso. Terezinha perdoou expressamente Francisco nos autos da queixa-crime. Intimado, Francisco aceitou o perdão da ofendida, o Juízo declarou a extinção da punibilidade em face de Francisco, mas, determinou o seguimento da ação penal em relação a Alfredo. Diante do caso narrado, assinale a opção que apresenta, corretamente, os princípios que você, como advogado(a) de Alfredo, deve alegar no interesse de seu cliente.&lt;br/&gt;&lt;/p&gt;",D,"&lt;p&gt;&lt;span style=""font-size: 13px;float: none;""&gt;Do &lt;i&gt;ne bis in idem &lt;/i&gt;e da individualização das penas.&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;",0
